id,usia,gender,year_in_school,major,pendapatan,bantuan,pendidikan,tempat_tinggal,makanan,transportasi,buku,hiburan,perawatan,teknologi,kesehatan,lainnya,preferred_payment_method,total_pemasukan,total_pengeluaran,sisa_uang,rasio_pengeluaran,financial_score,status_finansial,cluster,nama_cluster
368,18,Female,Senior,Psychology,16320000,1184000,3113067.0,2649600.0,688800.0,662400.0,1708800.0,470400.0,352800.0,1922400.0,912800.0,168000.0,Mobile Payment App,17504000,12649067.0,4854933.0,0.7226386540219378,32.1,Bahaya,1,Mahasiswa Boros / Defisit
369,21,Female,Freshman,Computer Science,11776000,10048000,2003733.0,3566400.0,1433600.0,864000.0,1337600.0,441600.0,515200.0,1641600.0,246400.0,341600.0,Credit/Debit Card,21824000,12391733.0,9432267.0,0.5678030150293255,54.32,Waspada,0,Mahasiswa Mapan & Hemat
370,23,Non-binary,Senior,Economics,14896000,5152000,3128000.0,2352000.0,868000.0,700800.0,1120000.0,379200.0,532000.0,813600.0,795200.0,778400.0,Cash,20048000,11467200.0,8580800.0,0.5719872306464485,49.83,Waspada,1,Mahasiswa Boros / Defisit
371,24,Male,Senior,Psychology,23088000,15712000,2030400.0,3907200.0,2038400.0,811200.0,1913600.0,604800.0,112000.0,734400.0,1080800.0,711200.0,Mobile Payment App,38800000,13944000.0,24856000.0,0.3593814432989691,70.16,Sangat Sehat,0,Mahasiswa Mapan & Hemat
372,22,Male,Freshman,Engineering,11680000,5984000,1857600.0,3240000.0,1288000.0,326400.0,1356800.0,595200.0,403200.0,1123200.0,660800.0,1013600.0,Cash,17664000,11864800.0,5799200.0,0.6716938405797102,40.07,Bahaya,1,Mahasiswa Boros / Defisit
373,25,Non-binary,Senior,Economics,8976000,12144000,2255467.0,3748800.0,823200.0,422400.0,921600.0,264000.0,532000.0,820800.0,795200.0,313600.0,Mobile Payment App,21120000,10897067.0,10222933.0,0.5159596117424242,61.26,Waspada,0,Mahasiswa Mapan & Hemat
374,25,Female,Sophomore,Economics,19392000,9856000,3129067.0,3494400.0,2116800.0,312000.0,1017600.0,441600.0,442400.0,2080800.0,196000.0,420000.0,Cash,29248000,13650667.0,15597333.0,0.4667213826586433,64.35,Stabil,0,Mahasiswa Mapan & Hemat
375,25,Non-binary,Freshman,Computer Science,20512000,6656000,3106133.0,2851200.0,1730400.0,580800.0,691200.0,278400.0,509600.0,1684800.0,582400.0,672000.0,Cash,27168000,12686933.0,14481067.0,0.46698074941107187,63.53,Stabil,0,Mahasiswa Mapan & Hemat
376,21,Non-binary,Freshman,Biology,23008000,5824000,2737600.0,2961600.0,2195200.0,609600.0,1593600.0,177600.0,156800.0,1108800.0,952000.0,974400.0,Mobile Payment App,28832000,13467200.0,15364800.0,0.46709211986681465,64.16,Stabil,0,Mahasiswa Mapan & Hemat
377,18,Female,Senior,Psychology,11232000,8496000,2613867.0,2385600.0,1327200.0,720000.0,1907200.0,220800.0,347200.0,1620000.0,688800.0,728000.0,Credit/Debit Card,19728000,12558667.0,7169333.0,0.6365909874290349,42.25,Bahaya,1,Mahasiswa Boros / Defisit
378,20,Male,Senior,Biology,22928000,12224000,2667733.0,2827200.0,2223200.0,244800.0,1843200.0,648000.0,560000.0,511200.0,268800.0,627200.0,Credit/Debit Card,35152000,12421333.0,22730667.0,0.35336063381884386,68.65,Sangat Sehat,0,Mahasiswa Mapan & Hemat
379,25,Female,Freshman,Psychology,23104000,8672000,2496000.0,3979200.0,1159200.0,585600.0,1664000.0,523200.0,207200.0,914400.0,240800.0,386400.0,Cash,31776000,12156000.0,19620000.0,0.38255287009063443,68.82,Sangat Sehat,0,Mahasiswa Mapan & Hemat
380,22,Female,Junior,Psychology,8576000,7744000,3094933.0,1982400.0,1825600.0,499200.0,550400.0,475200.0,386400.0,1418400.0,935200.0,879200.0,Cash,16320000,12046933.0,4273067.0,0.7381699142156862,31.84,Bahaya,1,Mahasiswa Boros / Defisit
381,18,Non-binary,Freshman,Engineering,20160000,1088000,1925333.0,3057600.0,1657600.0,412800.0,556800.0,240000.0,302400.0,1656000.0,1024800.0,767200.0,Credit/Debit Card,21248000,11600533.0,9647467.0,0.5459588196536145,56.37,Waspada,0,Mahasiswa Mapan & Hemat
382,18,Non-binary,Freshman,Biology,11216000,5440000,1725333.0,4651200.0,1887200.0,312000.0,972800.0,542400.0,554400.0,1216800.0,901600.0,890400.0,Cash,16656000,13654133.0,3001867.0,0.8197726344860711,28.86,Bahaya,1,Mahasiswa Boros / Defisit
383,18,Female,Freshman,Engineering,20944000,2304000,1823467.0,3494400.0,957600.0,556800.0,972800.0,513600.0,476000.0,892800.0,425600.0,436800.0,Cash,23248000,10549867.0,12698133.0,0.45379675671025466,66.09,Stabil,0,Mahasiswa Mapan & Hemat
384,18,Non-binary,Sophomore,Economics,13472000,7856000,2443733.0,2270400.0,1131200.0,748800.0,1785600.0,576000.0,453600.0,1944000.0,375200.0,436800.0,Credit/Debit Card,21328000,12165333.0,9162667.0,0.5703925825206302,50.01,Waspada,1,Mahasiswa Boros / Defisit
385,24,Male,Freshman,Computer Science,9872000,13808000,2024000.0,4017600.0,1293600.0,729600.0,1638400.0,196800.0,414400.0,1591200.0,728000.0,593600.0,Credit/Debit Card,23680000,13227200.0,10452800.0,0.5585810810810811,55.07,Waspada,0,Mahasiswa Mapan & Hemat
386,21,Non-binary,Junior,Engineering,18144000,7840000,3127467.0,3427200.0,2072000.0,460800.0,1273600.0,547200.0,459200.0,482400.0,1064000.0,134400.0,Cash,25984000,13048267.0,12935733.0,0.5021654479679803,63.36,Stabil,0,Mahasiswa Mapan & Hemat
387,23,Non-binary,Sophomore,Psychology,15872000,3872000,2245333.0,2376000.0,1047200.0,547200.0,371200.0,633600.0,537600.0,1108800.0,750400.0,1002400.0,Mobile Payment App,19744000,10619733.0,9124267.0,0.5378714039708266,55.48,Waspada,0,Mahasiswa Mapan & Hemat
388,18,Non-binary,Freshman,Economics,22528000,9152000,2277867.0,2289600.0,1792000.0,374400.0,960000.0,720000.0,453600.0,1173600.0,257600.0,134400.0,Mobile Payment App,31680000,10433067.0,21246933.0,0.32932660984848483,69.64,Sangat Sehat,0,Mahasiswa Mapan & Hemat
389,21,Female,Senior,Biology,21888000,15040000,1724800.0,1944000.0,1870400.0,283200.0,729600.0,110400.0,375200.0,972000.0,1064000.0,123200.0,Mobile Payment App,36928000,9196800.0,27731200.0,0.24904679376083189,73.4,Sangat Sehat,0,Mahasiswa Mapan & Hemat
390,22,Male,Senior,Economics,11456000,2512000,2163200.0,3787200.0,2004800.0,892800.0,1382400.0,374400.0,414400.0,1260000.0,946400.0,610400.0,Cash,13968000,13836000.0,132000.0,0.9905498281786942,15.16,Bahaya,1,Mahasiswa Boros / Defisit
391,22,Non-binary,Freshman,Psychology,19584000,9296000,2831467.0,4492800.0,1478400.0,264000.0,1203200.0,604800.0,263200.0,1396800.0,442400.0,145600.0,Credit/Debit Card,28880000,13122667.0,15757333.0,0.4543859764542936,66.08,Stabil,0,Mahasiswa Mapan & Hemat
392,19,Non-binary,Senior,Biology,21584000,12608000,2278933.0,2020800.0,593600.0,768000.0,940800.0,187200.0,498400.0,1692000.0,1019200.0,240800.0,Cash,34192000,10239733.0,23952267.0,0.2994774508656996,67.93,Sangat Sehat,0,Mahasiswa Mapan & Hemat
393,24,Female,Sophomore,Engineering,12832000,8832000,1677867.0,3475200.0,1192800.0,456000.0,864000.0,494400.0,392000.0,1922400.0,302400.0,688800.0,Cash,21664000,11465867.0,10198133.0,0.5292590011078286,58.92,Waspada,0,Mahasiswa Mapan & Hemat
394,18,Female,Senior,Psychology,15568000,5088000,1920000.0,4382400.0,2100000.0,878400.0,1139200.0,585600.0,526400.0,928800.0,369600.0,828800.0,Cash,20656000,13659200.0,6996800.0,0.6612703330751356,45.08,Bahaya,1,Mahasiswa Boros / Defisit
395,19,Female,Senior,Engineering,11776000,10560000,3170667.0,2294400.0,1915200.0,360000.0,1785600.0,206400.0,274400.0,770400.0,526400.0,319200.0,Mobile Payment App,22336000,11622667.0,10713333.0,0.5203557933381089,58.63,Waspada,0,Mahasiswa Mapan & Hemat
396,22,Male,Senior,Engineering,9136000,7968000,2078400.0,3110400.0,1013600.0,268800.0,1760000.0,412800.0,319200.0,2066400.0,442400.0,616000.0,Mobile Payment App,17104000,12088000.0,5016000.0,0.7067352666043031,35.08,Bahaya,1,Mahasiswa Boros / Defisit
397,25,Female,Sophomore,Engineering,13328000,896000,1670933.0,2952000.0,823200.0,432000.0,1286400.0,388800.0,168000.0,1065600.0,235200.0,677600.0,Cash,14224000,9699733.0,4524267.0,0.6819272356580427,39.73,Bahaya,1,Mahasiswa Boros / Defisit
398,22,Female,Freshman,Computer Science,11408000,6112000,2195200.0,2841600.0,1842400.0,576000.0,1721600.0,220800.0,296800.0,1656000.0,319200.0,856800.0,Credit/Debit Card,17520000,12526400.0,4993600.0,0.7149771689497717,35.96,Bahaya,1,Mahasiswa Boros / Defisit
399,20,Male,Junior,Economics,20288000,7600000,3146667.0,3172800.0,1478400.0,753600.0,1651200.0,249600.0,212800.0,1202400.0,974400.0,246400.0,Cash,27888000,13088267.0,14799733.0,0.4693153686173264,63.62,Stabil,0,Mahasiswa Mapan & Hemat
400,19,Non-binary,Freshman,Biology,13104000,9840000,2706667.0,4118400.0,856800.0,960000.0,736000.0,364800.0,504000.0,1000800.0,862400.0,246400.0,Mobile Payment App,22944000,12356267.0,10587733.0,0.5385402283821479,58.57,Waspada,0,Mahasiswa Mapan & Hemat
401,18,Male,Senior,Economics,20288000,5184000,2020267.0,2318400.0,1898400.0,763200.0,768000.0,264000.0,123200.0,1526400.0,968800.0,436800.0,Credit/Debit Card,25472000,11087467.0,14384533.0,0.4352805826005025,66.06,Stabil,0,Mahasiswa Mapan & Hemat
402,18,Female,Senior,Engineering,23776000,11280000,2156267.0,3172800.0,996800.0,307200.0,1766400.0,384000.0,386400.0,1036800.0,644000.0,145600.0,Mobile Payment App,35056000,10996267.0,24059733.0,0.31367717366499315,69.67,Sangat Sehat,0,Mahasiswa Mapan & Hemat
403,24,Male,Freshman,Computer Science,16080000,8576000,2103467.0,3297600.0,1467200.0,710400.0,1280000.0,662400.0,296800.0,1051200.0,1086400.0,448000.0,Cash,24656000,12403467.0,12252533.0,0.5030607965606749,62.76,Stabil,0,Mahasiswa Mapan & Hemat
404,25,Female,Senior,Economics,19280000,13392000,1607467.0,2846400.0,1024800.0,681600.0,716800.0,369600.0,330400.0,1504800.0,812000.0,436800.0,Credit/Debit Card,32672000,10330667.0,22341333.0,0.3161932847698335,70.57,Sangat Sehat,0,Mahasiswa Mapan & Hemat
405,24,Male,Senior,Engineering,21696000,13728000,2739733.0,3585600.0,610400.0,816000.0,979200.0,220800.0,224000.0,943200.0,476000.0,672000.0,Mobile Payment App,35424000,11266933.0,24157067.0,0.3180593100722674,70.62,Sangat Sehat,0,Mahasiswa Mapan & Hemat
406,22,Male,Senior,Engineering,13072000,8880000,3068800.0,3436800.0,2139200.0,648000.0,908800.0,100800.0,162400.0,1353600.0,1024800.0,229600.0,Mobile Payment App,21952000,13072800.0,8879200.0,0.5955174927113702,50.84,Waspada,1,Mahasiswa Boros / Defisit
407,22,Male,Sophomore,Biology,11296000,1200000,2176000.0,4195200.0,778400.0,878400.0,595200.0,196800.0,263200.0,979200.0,918400.0,610400.0,Cash,12496000,11591200.0,904800.0,0.9275928297055057,20.38,Bahaya,1,Mahasiswa Boros / Defisit
408,18,Non-binary,Junior,Economics,17632000,7840000,3121600.0,3211200.0,1288000.0,585600.0,755200.0,196800.0,414400.0,1987200.0,386400.0,784000.0,Cash,25472000,12730400.0,12741600.0,0.49978015075376886,61.99,Waspada,0,Mahasiswa Mapan & Hemat
409,22,Male,Sophomore,Engineering,20464000,14368000,2122667.0,2260800.0,1484000.0,710400.0,492800.0,326400.0,207200.0,950400.0,1075200.0,879200.0,Credit/Debit Card,34832000,10509067.0,24322933.0,0.30170725195222786,70.65,Sangat Sehat,0,Mahasiswa Mapan & Hemat
410,18,Male,Sophomore,Economics,23312000,15968000,2257067.0,4593600.0,2100000.0,667200.0,1068800.0,676800.0,173600.0,1411200.0,196000.0,308000.0,Credit/Debit Card,39280000,13452267.0,25827733.0,0.3424711558044807,72.72,Sangat Sehat,0,Mahasiswa Mapan & Hemat
411,21,Female,Freshman,Psychology,20896000,592000,2636267.0,2731200.0,1825600.0,480000.0,1772800.0,436800.0,476000.0,1771200.0,268800.0,442400.0,Cash,21488000,12841067.0,8646933.0,0.5975924702159344,48.06,Waspada,1,Mahasiswa Boros / Defisit
412,25,Male,Sophomore,Engineering,20944000,6928000,2433600.0,2376000.0,1730400.0,729600.0,1856000.0,403200.0,554400.0,1843200.0,207200.0,520800.0,Credit/Debit Card,27872000,12654400.0,15217600.0,0.45401836969001147,63.3,Stabil,0,Mahasiswa Mapan & Hemat
413,19,Male,Freshman,Biology,23712000,11280000,2652267.0,2078400.0,1646400.0,691200.0,1491200.0,715200.0,330400.0,1202400.0,728000.0,537600.0,Credit/Debit Card,34992000,12073067.0,22918933.0,0.3450236339734796,67.17,Sangat Sehat,0,Mahasiswa Mapan & Hemat
414,23,Male,Sophomore,Economics,23488000,5328000,2584000.0,2702400.0,599200.0,355200.0,825600.0,571200.0,134400.0,885600.0,548800.0,968800.0,Mobile Payment App,28816000,10175200.0,18640800.0,0.3531093836757357,66.66,Sangat Sehat,0,Mahasiswa Mapan & Hemat
415,25,Female,Sophomore,Economics,13904000,1632000,1896533.0,2611200.0,2167200.0,772800.0,1011200.0,230400.0,448000.0,1173600.0,520800.0,722400.0,Credit/Debit Card,15536000,11554133.0,3981867.0,0.7437006307929969,35.0,Bahaya,1,Mahasiswa Boros / Defisit
416,18,Male,Junior,Economics,14176000,14672000,2905600.0,3878400.0,868000.0,811200.0,960000.0,115200.0,336000.0,928800.0,711200.0,1092000.0,Mobile Payment App,28848000,12606400.0,16241600.0,0.436993899057127,65.75,Stabil,0,Mahasiswa Mapan & Hemat
417,19,Female,Freshman,Economics,23088000,13296000,2287467.0,2452800.0,1064000.0,729600.0,691200.0,422400.0,341600.0,1281600.0,817600.0,576800.0,Mobile Payment App,36384000,10665067.0,25718933.0,0.2931251923922603,70.22,Sangat Sehat,0,Mahasiswa Mapan & Hemat
418,23,Non-binary,Freshman,Biology,12256000,1520000,2550400.0,4224000.0,1422400.0,835200.0,1523200.0,240000.0,268800.0,1137600.0,879200.0,543200.0,Cash,13776000,13624000.0,152000.0,0.9889663182346109,15.05,Bahaya,1,Mahasiswa Boros / Defisit
419,22,Non-binary,Senior,Biology,22448000,496000,2450667.0,3652800.0,1853600.0,859200.0,364800.0,465600.0,375200.0,1965600.0,1002400.0,313600.0,Cash,22944000,13303467.0,9640533.0,0.5798233525104602,52.9,Waspada,1,Mahasiswa Boros / Defisit
420,24,Non-binary,Freshman,Engineering,21952000,12848000,2176000.0,2073600.0,2161600.0,883200.0,320000.0,312000.0,464800.0,1785600.0,498400.0,341600.0,Credit/Debit Card,34800000,11016800.0,23783200.0,0.31657471264367815,71.27,Sangat Sehat,0,Mahasiswa Mapan & Hemat
421,23,Non-binary,Freshman,Biology,22848000,9552000,2930667.0,3916800.0,1859200.0,609600.0,1734400.0,480000.0,123200.0,669600.0,912800.0,336000.0,Mobile Payment App,32400000,13572267.0,18827733.0,0.4188971296296296,67.36,Sangat Sehat,0,Mahasiswa Mapan & Hemat
422,19,Male,Junior,Biology,20848000,960000,2408000.0,2452800.0,2167200.0,859200.0,1561600.0,326400.0,560000.0,1879200.0,196000.0,862400.0,Cash,21808000,13272800.0,8535200.0,0.6086206896551725,47.33,Waspada,1,Mahasiswa Boros / Defisit
423,20,Non-binary,Sophomore,Economics,9152000,13168000,3135467.0,2102400.0,2016000.0,345600.0,755200.0,384000.0,252000.0,1908000.0,268800.0,168000.0,Credit/Debit Card,22320000,11335467.0,10984533.0,0.5078614247311828,60.57,Waspada,0,Mahasiswa Mapan & Hemat
424,23,Non-binary,Junior,Economics,8928000,3104000,2478933.0,4152000.0,1024800.0,288000.0,723200.0,614400.0,212800.0,1908000.0,235200.0,935200.0,Credit/Debit Card,12032000,12572533.0,-540533.0,1.0449246176861702,13.04,Bahaya,1,Mahasiswa Boros / Defisit
425,23,Female,Junior,Engineering,16784000,7616000,3185067.0,3182400.0,649600.0,777600.0,332800.0,528000.0,117600.0,1454400.0,481600.0,352800.0,Mobile Payment App,24400000,11061867.0,13338133.0,0.4533552049180328,64.37,Stabil,0,Mahasiswa Mapan & Hemat
426,18,Female,Freshman,Computer Science,14768000,1728000,1941333.0,1963200.0,2150400.0,561600.0,1593600.0,364800.0,380800.0,1094400.0,481600.0,716800.0,Credit/Debit Card,16496000,11248533.0,5247467.0,0.6818945805043647,39.19,Bahaya,1,Mahasiswa Boros / Defisit
427,18,Female,Freshman,Engineering,9936000,560000,3082133.0,2678400.0,1411200.0,523200.0,1849600.0,393600.0,285600.0,705600.0,296800.0,560000.0,Cash,10496000,11786133.0,-1290133.0,1.1229166349085367,11.74,Bahaya,1,Mahasiswa Boros / Defisit
428,21,Non-binary,Junior,Economics,10560000,5568000,3034133.0,3508800.0,688800.0,422400.0,569600.0,321600.0,358400.0,1339200.0,218400.0,145600.0,Mobile Payment App,16128000,10606933.0,5521067.0,0.6576719370039682,42.38,Bahaya,1,Mahasiswa Boros / Defisit
429,21,Non-binary,Freshman,Biology,8448000,1472000,2060267.0,4315200.0,711200.0,883200.0,640000.0,100800.0,308000.0,1404000.0,700000.0,750400.0,Mobile Payment App,9920000,11873067.0,-1953067.0,1.196881754032258,14.93,Bahaya,1,Mahasiswa Boros / Defisit
430,23,Female,Freshman,Psychology,10240000,9888000,1983467.0,2462400.0,1092000.0,691200.0,1760000.0,158400.0,352800.0,1080000.0,1075200.0,504000.0,Mobile Payment App,20128000,11159467.0,8968533.0,0.554425029809221,53.35,Waspada,0,Mahasiswa Mapan & Hemat
431,18,Female,Senior,Computer Science,22832000,9168000,2297067.0,3825600.0,1254400.0,772800.0,870400.0,417600.0,330400.0,1144800.0,487200.0,112000.0,Mobile Payment App,32000000,11512267.0,20487733.0,0.35975834375,70.86,Sangat Sehat,0,Mahasiswa Mapan & Hemat
432,18,Male,Sophomore,Computer Science,8432000,6480000,2441067.0,2553600.0,744800.0,643200.0,1868800.0,297600.0,280000.0,1180800.0,184800.0,711200.0,Cash,14912000,10905867.0,4006133.0,0.7313483771459227,32.61,Bahaya,1,Mahasiswa Boros / Defisit
433,25,Female,Freshman,Psychology,20720000,12592000,2448533.0,3667200.0,2004800.0,681600.0,1216000.0,580800.0,431200.0,1756800.0,420000.0,632800.0,Cash,33312000,13839733.0,19472267.0,0.4154578830451489,67.15,Sangat Sehat,0,Mahasiswa Mapan & Hemat
434,23,Female,Sophomore,Economics,19504000,7856000,2746133.0,2644800.0,940800.0,604800.0,1177600.0,196800.0,375200.0,1461600.0,464800.0,196000.0,Cash,27360000,10808533.0,16551467.0,0.3950487207602339,65.83,Stabil,0,Mahasiswa Mapan & Hemat
435,24,Female,Senior,Engineering,15344000,11136000,1706667.0,2846400.0,1780800.0,902400.0,979200.0,720000.0,498400.0,2052000.0,302400.0,571200.0,Cash,26480000,12359467.0,14120533.0,0.4667472432024169,64.75,Stabil,0,Mahasiswa Mapan & Hemat
436,18,Non-binary,Sophomore,Biology,23728000,15920000,2010667.0,2731200.0,1836800.0,763200.0,659200.0,604800.0,515200.0,2044800.0,1080800.0,112000.0,Credit/Debit Card,39648000,12358667.0,27289333.0,0.3117097205407587,70.47,Sangat Sehat,0,Mahasiswa Mapan & Hemat
437,19,Non-binary,Sophomore,Psychology,10336000,15776000,3040000.0,4113600.0,1730400.0,369600.0,563200.0,316800.0,548800.0,1252800.0,705600.0,856800.0,Mobile Payment App,26112000,13497600.0,12614400.0,0.5169117647058824,61.17,Waspada,0,Mahasiswa Mapan & Hemat
438,23,Male,Senior,Biology,13088000,5648000,2759467.0,3177600.0,1243200.0,768000.0,1241600.0,134400.0,548800.0,1389600.0,991200.0,929600.0,Credit/Debit Card,18736000,13183467.0,5552533.0,0.7036436272416737,36.3,Bahaya,1,Mahasiswa Boros / Defisit
439,18,Male,Senior,Engineering,20288000,9568000,1812267.0,2318400.0,1702400.0,571200.0,1075200.0,163200.0,532000.0,1879200.0,599200.0,963200.0,Credit/Debit Card,29856000,11616267.0,18239733.0,0.38907646704180066,66.3,Stabil,0,Mahasiswa Mapan & Hemat
440,22,Non-binary,Freshman,Biology,9008000,5520000,2513600.0,4574400.0,1394400.0,868800.0,819200.0,259200.0,302400.0,1965600.0,224000.0,683200.0,Mobile Payment App,14528000,13604800.0,923200.0,0.936453744493392,19.66,Bahaya,1,Mahasiswa Boros / Defisit
441,21,Male,Freshman,Psychology,20048000,7424000,2717867.0,1939200.0,1556800.0,854400.0,1504000.0,278400.0,386400.0,640800.0,901600.0,565600.0,Credit/Debit Card,27472000,11345067.0,16126933.0,0.4129683677926616,64.99,Stabil,0,Mahasiswa Mapan & Hemat
442,18,Non-binary,Sophomore,Engineering,12656000,11824000,2987200.0,3014400.0,1506400.0,556800.0,652800.0,264000.0,324800.0,1288800.0,369600.0,761600.0,Cash,24480000,11726400.0,12753600.0,0.47901960784313724,63.83,Stabil,0,Mahasiswa Mapan & Hemat
443,22,Non-binary,Sophomore,Psychology,13552000,15424000,1799467.0,4795200.0,2100000.0,792000.0,1100800.0,211200.0,285600.0,1296000.0,168000.0,700000.0,Cash,28976000,13248267.0,15727733.0,0.4572151780784097,69.12,Sangat Sehat,0,Mahasiswa Mapan & Hemat
444,24,Male,Junior,Economics,10688000,576000,3179733.0,3048000.0,1568000.0,796800.0,1126400.0,537600.0,464800.0,1375200.0,644000.0,229600.0,Mobile Payment App,11264000,12970133.0,-1706133.0,1.1514677734375,12.52,Bahaya,1,Mahasiswa Boros / Defisit
445,24,Male,Freshman,Computer Science,16352000,14128000,1692800.0,3993600.0,677600.0,657600.0,908800.0,259200.0,364000.0,669600.0,263200.0,952000.0,Cash,30480000,10438400.0,20041600.0,0.3424671916010499,71.62,Sangat Sehat,0,Mahasiswa Mapan & Hemat
446,20,Non-binary,Senior,Economics,11600000,11264000,1696533.0,2112000.0,2032800.0,408000.0,1401600.0,115200.0,408800.0,1360800.0,1064000.0,184800.0,Cash,22864000,10784533.0,12079467.0,0.4716818142057383,63.8,Stabil,0,Mahasiswa Mapan & Hemat
447,24,Non-binary,Junior,Biology,11728000,2304000,1896533.0,2049600.0,1198400.0,340800.0,1356800.0,652800.0,408800.0,2131200.0,879200.0,879200.0,Credit/Debit Card,14032000,11793333.0,2238667.0,0.8404598774230331,21.21,Bahaya,1,Mahasiswa Boros / Defisit
448,18,Non-binary,Freshman,Engineering,10944000,11920000,2436800.0,4243200.0,1803200.0,672000.0,1696000.0,96000.0,554400.0,1447200.0,739200.0,918400.0,Mobile Payment App,22864000,14606400.0,8257600.0,0.6388383484954514,45.21,Bahaya,1,Mahasiswa Boros / Defisit
449,20,Male,Senior,Psychology,9664000,7904000,1773867.0,2985600.0,1209600.0,676800.0,345600.0,432000.0,548800.0,1929600.0,313600.0,767200.0,Mobile Payment App,17568000,10982667.0,6585333.0,0.6251518101092897,46.29,Waspada,1,Mahasiswa Boros / Defisit
